Column,code,product_name,generic_name,quantity,packaging_en,packaging_text,brands,brands_tags,categories,categories_tags,labels,labels_tags,first_packaging_code_geo,stores,ingredients_text,ingredients_analysis_tags,allergens,allergens_en,traces,traces_tags,traces_en,serving_size,serving_quantity,additives_n,additives,additives_tags,nutriscore_score,nutriscore_grade,nova_group,ecoscore_score,ecoscore_grade,nutrient_levels_tags,product_quantity,image_url,image_small_url,energy_kj_100g,energy_kcal_100g,energy_100g,energy_from_fat_100g,fat_100g,saturated_fat_100g,butyric_acid_100g,caproic_acid_100g,caprylic_acid_100g,capric_acid_100g,lauric_acid_100g,myristic_acid_100g,palmitic_acid_100g,stearic_acid_100g,arachidic_acid_100g,behenic_acid_100g,lignoceric_acid_100g,cerotic_acid_100g,montanic_acid_100g,melissic_acid_100g,unsaturated_fat_100g,monounsaturated_fat_100g,omega_9_fat_100g,polyunsaturated_fat_100g,omega_3_fat_100g,omega_6_fat_100g,alpha_linolenic_acid_100g,eicosapentaenoic_acid_100g,docosahexaenoic_acid_100g,linoleic_acid_100g,arachidonic_acid_100g,gamma_linolenic_acid_100g,dihomo_gamma_linolenic_acid_100g,oleic_acid_100g,elaidic_acid_100g,gondoic_acid_100g,mead_acid_100g,erucic_acid_100g,nervonic_acid_100g,trans_fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,added_sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,maltodextrins_100g,starch_100g,polyols_100g,erythritol_100g,fiber_100g,soluble_fiber_100g,insoluble_fiber_100g,proteins_100g,casein_100g,serum_proteins_100g,nucleotides_100g,salt_100g,added_salt_100g,sodium_100g,alcohol_100g,vitamin_a_100g,beta_carotene_100g,vitamin_d_100g,vitamin_e_100g,vitamin_k_100g,vitamin_c_100g,vitamin_b1_100g,vitamin_b2_100g,vitamin_pp_100g,vitamin_b6_100g,vitamin_b9_100g,folates_100g,vitamin_b12_100g,biotin_100g,pantothenic_acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits_vegetables_nuts_100g,fruits_vegetables_nuts_dried_100g,fruits_vegetables_nuts_estimate_100g,fruits_vegetables_nuts_estimate_from_ingredients_100g,collagen_meat_protein_ratio_100g,cocoa_100g,chlorophyl_100g,carbon_footprint_100g,carbon_footprint_from_meat_or_fish_100g,nutrition_score_fr_100g,nutrition_score_uk_100g,glycemic_index_100g,water_hardness_100g,choline_100g,phylloquinone_100g,beta_glucan_100g,inositol_100g,carnitine_100g,sulphate_100g,nitrate_100g,acidity_100g
409473,991872,Organic American singles,,8 oz,,,Trader Joe's,trader-joe-s,,,"Organic, USDA Organic","en:organic,en:usda-organic",,,,,,,,,,,,,,,,unknown,,,unknown,,226.796185,https://images.openfoodfacts.org/images/products/00991872/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/00991872/front_en.5.200.jpg,,315.78947368421,1321.0,,21.052631578947,10.526315789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2631578947368,5.2631578947368,,,,,,,,,,,0.0,,,21.052631578947,,,,3.157894736842,,1.2631578947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409478,992008,sunscreen lotion,,,,,Trader Joe's,trader-joe-s,"Non food products, Open Beauty Facts","en:non-food-products,en:open-beauty-facts",,,,,,,,,,,,,,,,,,not-applicable,,,unknown,,,https://images.openfoodfacts.org/images/products/00992008/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/00992008/front_en.4.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409493,992442,Buttermilk bread,,24 oz,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,680.388555,https://images.openfoodfacts.org/images/products/00992442/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00992442/front_en.3.200.jpg,,279.06976744186,1168.0,,6.9767441860465,3.4883720930233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.511627906977,4.6511627906977,,,,,,,,,,,,,,6.9767441860465,,,,1.5116279069768,,0.60465116279072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409494,992459,Whole Wheat Bread,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00992459/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00992459/front_en.3.200.jpg,,232.5581,973.0,,1.1628,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.186,4.6512,,,,,,,,,,,,,,11.6279,,,,1.10465125,,0.4418605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409495,992480,Multigrain Bread,,,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads",,,,,"ENRICHED UNBLEACHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), MALTED BARLEY FLOUR, WATER, BROWN RICE, BUTTERMILK, BROWN SUGAR, ORGANIC CORN, HONEY, YEAST, BLACK SESAME SEEDS, WHITE SESAME SEEDS, ROLLED OATS, WHEAT BRAN, POPPY SEEDS, SALT, VINEGAR, ENZYMES, ASCORBIC ACID (DOUGH CONDITIONER).","en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",,,,,,,,0.0,,,4.0,c,3.0,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-moderate-quantity",,https://images.openfoodfacts.org/images/products/00992480/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00992480/front_en.3.200.jpg,,279.06976744186,1168.0,,2.3255813953488,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.813953488372,9.3023255813953,,,,,,,,,,,,,,9.3023255813953,,,,1.1046511627907,,0.44186046511628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,4.0,,,,,,,,,,,
409497,992510,Whole grain bread,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00992510/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00992510/front_en.3.200.jpg,,209.3023255814,876.0,,2.3255813953488,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.186046511628,6.9767441860465,,,,,,,,,,,,,,6.9767441860465,,,,0.98837209302325,,0.3953488372093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409502,992633,Garlic Chipotle Salsa,,16 oz,,,Trader Joe's,trader-joe-s,"Condiments, Sauces, Dips, Groceries","en:condiments,en:sauces,en:dips,en:groceries",,,,Trader Joe's,"Roasted tomato, tomato (vine-ripened california tomato, calcium chloride, citric acid [for freshness]), filtered water, roasted onion, tomato paste, chipotle pepper (water, chipotle pepper, tomato paste, salt, organic distilled white vinegar, organic sesame oil, dried garlic, paprika), roasted garlic, salt, cilantro, lime juice from concentrate, apple cider vinegar.","en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",,,,,,2 Tbsp (30 g),30.0,1.0,,en:e330,1.0,b,3.0,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",453.59237,https://images.openfoodfacts.org/images/products/00992633/front_en.6.400.jpg,https://images.openfoodfacts.org/images/products/00992633/front_en.6.200.jpg,,33.333333333333,139.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.6666666666667,3.3333333333333,,,,,,,,,,,0.0,,,0.0,,,,1.5,,0.6,,0.0002001,,,,,0.016,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,88.0149147727273,,,,,,1.0,,,,,,,,,,,
409506,992725,Parmesan Pastry Pups,,,,,Trader Joe's,trader-joe-s,"Snacks, Sweet snacks, Biscuits and cakes, Pastries","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:pastries",,,,,"PUFF PASTRY (UNBLEACHED ENRICHED WHEAT FLOUR [WHEAT FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], BUTTER [CREAM {MILK}], WATER, PARMESAN CHEESE [MILK, BACTERIAL CULTURE, SALT, MICROBIAL RENNET, CELLULOSE POWDER (ANTI-CAKING AGENT}], PALM OIL, GRANULATED GARLIC, SALT, EGG, YEAST, CHIVES, PAPRIKA), UNCURED BEEF FRANKS - NO NITRATES OR NITRITES ADDED* (BEEF, WATER, POTATO STARCH, SEA SALT, CANE SUGAR, GROUND MUSTARD SEED, CONTAINS 2% OR LESS OF CELERY POWDER, PAPRIKA, WHITE PEPPER, ALLSPICE OIL, GARLIC POWDER, GINGER, NUTMEG, ONION POWDER, DISTILLED VINEGAR, HONEY, NATURAL SMOKE FLAVOR).","en:palm-oil,en:non-vegan,en:non-vegetarian",en:milk,,,,,3,,0.0,,,,unknown,4.0,,unknown,,,https://images.openfoodfacts.org/images/products/00992725/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00992725/front_en.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.770786830357146,,,,,,,,,,,,,,,,,
409510,992831,Greek Nonfat Yogurt Pumpkin,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00992831/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00992831/front_en.3.200.jpg,,86.666666666667,363.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.333333333333,11.333333333333,,,,,,,,,,,,,,8.0,,,,0.11666666666667,,0.046666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409511,992848,Solid White Albacore Tuna in Water,,142 g,,,Trader Joe's,trader-joe-s,,,,,,Trader Joe's,,,,,,,,,,,,,,unknown,,,unknown,,142.0,https://images.openfoodfacts.org/images/products/00992848/front_en.12.400.jpg,https://images.openfoodfacts.org/images/products/00992848/front_en.12.200.jpg,,115.04424778761,481.0,,0.88495575221239,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,25.663716814159,,,,0.15486725663717,,0.061946902654868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409513,992879,Albacore Tuna in Olive Oil,,113g,,,Trader Joe’s,trader-joe-s,,,,,,,"SOLID WHITE TUNA, OLIVE OIL, SALT","en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",,,,,,,,0.0,,,,unknown,,,unknown,,113.0,https://images.openfoodfacts.org/images/products/00992879/front_en.8.400.jpg,https://images.openfoodfacts.org/images/products/00992879/front_en.8.200.jpg,,232.1429,971.0,,14.2857,2.6786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,23.2143,,,,0.625,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.65625,,,,,,,,,,,,,,,,,
409515,992985,Trader Joe's Organic Super Fruit Spread,,10 oz,,,Trader Joe's,trader-joe-s,,,,,,Trader Joe's,"Organic fruit (morello cherry, red grape juice concentrate, wild blueberry, pomegranate concentrate), organic white grape juice concentrate, fruit pectin, ascorbic acid (vitamin c), citric acid.","en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",,,,,,18 g (1 Tbsp),,2.0,,"en:e330,en:e440",,unknown,4.0,,unknown,,283.49523125,https://images.openfoodfacts.org/images/products/00992985/front_en.8.400.jpg,https://images.openfoodfacts.org/images/products/00992985/front_en.8.200.jpg,,166.6667,697.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4444,44.4444,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,
409624,993432,Dijon Mustard,,350g,Glass-bottle,,Trader Joe's,trader-joe-s,"Condiments, Sauces, Mustards, Dijon mustards, Groceries","en:condiments,en:sauces,en:mustards,en:dijon-mustards,en:groceries",,,,Trader Joe's,"Water, mustard seed, distilled vinegar, salt, white wine (contains sulfites), sugar, citric acid, spices.","en:palm-oil-free,en:maybe-vegan,en:vegetarian",en:sulphur-dioxide-and-sulphites,,,,,1 tsp (5 g),5.0,1.0,,en:e330,11.0,d,3.0,91.0,a,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",350.0,https://images.openfoodfacts.org/images/products/00993432/front_en.6.400.jpg,https://images.openfoodfacts.org/images/products/00993432/front_en.6.200.jpg,,100.0,418.0,,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,4.0,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,11.0,,,,,,,,,,,
409641,993852,Cheese blintzes,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00993852/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00993852/front_en.3.200.jpg,,164.0625,686.0,,3.125,1.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,9.375,,,,,,,,,,,,,,10.1563,,,,0.37109375,,0.1484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409649,994224,Mango Flavored Green Tea,,1,,,Trader Joe’s,trader-joe-s,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Teas, Green teas","en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:green-teas",,,,Trader Joe's,,,,,,,,,,,,,,unknown,,79.0,b,,,https://images.openfoodfacts.org/images/products/00994224/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00994224/front_en.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409652,994255,Dark chocolate power berries,,8 oz,,,Trader Joe's,trader-joe-s,,,,,,,"dark chocolate (sugar, unsweetened chocolate, cocoa butter, whole mlk powder, butter fat, cocoa powder [processed with alkali], soy lecithin (an emulsifier], salt, natural flavor), reconstituted fruit juice (water [sufficient to reconstitute], acai juice concentrate, pomegranate juice concentrate, cranberry juice concentrate, lemon juice concentrate, blueberry juice concentrate, elderberry juice concentrate), cane sugar, brown rice syrup ectin, tapioca dextrin, acai pure citric acid, malic acid (acidifier), natural flavors, ascorbic acid (vitamin c), dextrin (corn), confectioners shellac contans milk, soy, may contain traces of wheat, peanuts, tree nuts, asold exclusively by: rovia, ca 91016 41% minimum, best by 03/24/21","en:may-contain-palm-oil,en:non-vegan,en:vegetarian-status-unknown",,,,"en:gluten,en:nuts,en:peanuts","Gluten,Nuts,Peanuts",,,5.0,,"en:e1400,en:e296,en:e300,en:e322,en:e322i,en:e330",,unknown,4.0,,unknown,,226.796185,https://images.openfoodfacts.org/images/products/00994255/front_en.17.400.jpg,https://images.openfoodfacts.org/images/products/00994255/front_en.17.200.jpg,,433.33333333333,1813.0,,20.0,11.666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.666666666667,60.0,,,,,,,,,,,3.3333333333333,,,3.3333333333333,,,,0.20833333333333,,0.083333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1953125,,,,,,,,,,,,,,,,,
409663,994385,Gourmet Jelly Beans,,5 oz,,,Trader Joe's,trader-joe-s,,,"Kosher, Orthodox Union Kosher","en:kosher,en:orthodox-union-kosher",,,"sugar, glucose syrup (corn syrup, wheat syrup*), modified cornstarch, water, contains 2% or less of the following: fruit and vegetable juice and extracts for color (black currant concentrate, carrot concentrate, pumpkin concentrate, hibiscus concentrate, apple concentrate, radish concentrate), natural coconut flavour**, natural flavors, sodium citrate, citric acid, fumaric acid, glazing agents (confectioner's glaze, beeswax, carnauba wax), spirulina extract (color), beta carotene (color), caramel color.","en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",,,,,,,,7.0,,"en:e150c,en:e160a,en:e160ai,en:e297,en:e330,en:e331,en:e901,en:e903",,unknown,4.0,,unknown,,141.747615625,https://images.openfoodfacts.org/images/products/00994385/front_en.11.400.jpg,https://images.openfoodfacts.org/images/products/00994385/front_en.11.200.jpg,,366.66666666667,1534.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,73.333333333333,,,,,,,,,,,0.0,,,0.0,,,,41.666666666667,,16.6666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97893002158718,,,,,,,,,,,,,,,,,
413253,994965,Dark Chocolate Mints,,,,,Trader Joe's,trader-joe-s,Chocolate Mints,en:chocolate-mints,No gluten,en:no-gluten,,Trader Joe's,,,,,"en:nuts,en:peanuts","en:nuts,en:peanuts","Nuts,Peanuts",57 g,57.0,,,,20.0,e,,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",,https://images.openfoodfacts.org/images/products/00994965/front_en.7.400.jpg,https://images.openfoodfacts.org/images/products/00994965/front_en.7.200.jpg,,421.0,1760.0,440.0,10.5,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,80.7,70.2,,,,,,,,,,,1.75,,,1.75,,,,0.0223,,0.00891,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0351,,0.000632,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,
414321,1035261,Sweetened condensed milk,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/01035261/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/01035261/front_en.3.200.jpg,,433.33333333333,1813.0,,6.6666666666667,6.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,6.6666666666667,,,,,,,,,,,0.0,,,10.0,,,,0.41666666666668,,0.166666666666672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419550,1487350,,,,,,Trader Joe’s,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Plant-based spreads, Oilseed purees, Legume butters, Peanut butters","en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:spreads,en:plant-based-spreads,en:oilseed-purees,en:legume-butters,en:peanut-butters",,,,,,,,,,,,,,,,,,unknown,,35.0,d,,,https://images.openfoodfacts.org/images/products/01487350/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/01487350/front_en.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419554,1487855,Crunchy salted  peanut butter,,,,,Trader Joe’s,trader-joe-s,,,,,,,,,,,,,,32.0g,32.0,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/01487855/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/01487855/front_en.4.200.jpg,,593.75,2484.0,,50.0,7.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.875,6.25,,,,,,,,,,,9.375,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420073,1570359,Free Range Organic Young Turkey,,,,,Trader Joe's,trader-joe-s,"Meats and their products, Meats, Poultries, Turkey and its products, Turkeys","en:meats-and-their-products,en:meats,en:poultries,en:turkey-and-its-products,en:turkeys","Organic, USDA Organic","en:organic,en:usda-organic",,,ORGANIC TURKEY.,"en:palm-oil-free,en:non-vegan,en:non-vegetarian",,,,,,112 g,112.0,0.0,,,-2.0,a,1.0,21.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",,https://images.openfoodfacts.org/images/products/01570359/front_en.13.400.jpg,https://images.openfoodfacts.org/images/products/01570359/front_en.13.200.jpg,,143.0,597.0,,5.36,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,21.4,,,,0.279,,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,-2.0,,,,,,,,,,,
428889,1967112,Kale & Edamame Salad,,,,,Trader Joe's,trader-joe-s,"Meals, Prepared salads, Salads","en:meals,en:prepared-salads,en:salads",,,,Trader Joe's,"EDAMAME(SHELLED soYBEANS), KALE,DRIED CRANBERRIES (CRANBERRIES, SUNFLOWER OIL), GRAPE TOMATOES, SLIVERED BLANCHED ALMONDS, GREEN ONIONS. LEMON HERB DRESSING EXPELLER PRESSED CANOLA 0IL WATER, MAYONNAISE (EXPELLER PRESSED CANOLA OIL, FIMERED WATER. BROWN RICE SYRUP APPLE CIDER VINEGAR, SOYPROTEN ISOLATE AND CONCENTRATE, SEA SALT, MUSTARD FLOUR, LEMON JUICE CONCENTRATE), MUSTARD (WATER, MUSTARD SEEDS DISTILLED VINEGAR, SALT CITRIC ACID) APPLE CIDER VINEGAR, LEMON JUICE. SPICES XANTHAN GUM, ONION POWDER,SAIT CONTAINS SOY, ALMONDS.","en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown","en:mustard,en:nuts,en:soybeans",,,,,,,1.0,,en:e415,,unknown,4.0,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1348407451923,,,,,,,,,,,,,,,,,
434157,200580013975,Mélange de fruits Secs,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/020/058/001/3975/front_fr.4.400.jpg,https://images.openfoodfacts.org/images/products/020/058/001/3975/front_fr.4.200.jpg,,455.0,1904.0,,20.2,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.8,52.4,,,,,,,,,,,,,,7.6,,,,0.11,,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436282,201152118319,Balsamic beef,,,,,Trader Joe’s,trader-joe-s,,,,,,,,,,,,,,112.0g,112.0,,,,,unknown,,,unknown,,,,,,196.428571428571,822.0,,11.6071428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46428571428571,,,,,,,,,,,,,,,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436564,201240008997,Ahi tuna steaks,,,,,Trader Joe’s,trader-joe-s,,,,,,,,,,,,,,113.0g,113.0,,,,,unknown,,,unknown,,,,,,106.194690265487,444.0,,0.442477876106195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7787610619469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436690,201290710291,Swordfish steaks,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,113 g,113.0,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/020/129/071/0291/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/020/129/071/0291/front_en.3.200.jpg,,142.0,592.0,,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445483,204037104537,Hot italian sausage,,,,,Trader Joe's,trader-joe-s,,,No preservatives,en:no-preservatives,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/020/403/710/4537/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/020/403/710/4537/front_en.3.200.jpg,,0.253,1.0,,20.9,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.0,,,,,,,,,,,,,,15.4,,,,0.86,,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460510,209309304264,Asiago cheese,,,,,Trader Joe’s,trader-joe-s,,,,,,,,,,,,,,28.0g,28.0,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/020/930/930/4264/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/020/930/930/4264/front_en.3.200.jpg,,357.142857142857,1494.0,,28.5714285714286,17.8571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460554,209325004353,Double  Cream Brie Soft Ripened Cheese,,,,,Trader Joe’s,trader-joe-s,,,,,,,,,,,,,,28.0g,28.0,,,,,unknown,,,unknown,,,,,,357.142857142857,1494.0,,32.1428571428571,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460599,209334603646,California mild cheddar cheese,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/020/933/460/3646/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/020/933/460/3646/front_en.3.200.jpg,,392.85714285714,1644.0,,32.142857142857,17.857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5714285714286,0.0,,,,,,,,,,,0.0,,,21.428571428571,,,,1.6071428571429,,0.64285714285716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
